order_id,customer_id,product_id,order_date,channel,region,quantity,unit_price,discount
2600,495,20,2024-12-26,Marketplace,South,2,82.7,0.05
2601,328,23,2025-03-29,Online,South,5,305.66,0.05
2602,1,10,2025-01-07,Store,South,3,120.5,0.05
2603,217,14,2024-03-30,Marketplace,East,1,240.08,0.0
2604,465,2,2025-07-18,Store,North,5,101.84,0.15
2605,404,4,2025-06-01,Online,South,4,28.9,0.0
2606,252,4,2024-06-08,Store,North,3,325.96,0.05
2607,458,18,2025-11-25,Marketplace,South,1,482.19,0.15
2608,342,26,2025-10-07,Store,East,5,431.17,0.15
2609,245,7,2024-11-28,Store,East,2,81.12,0.05
2610,354,5,2024-05-25,Online,North,1,379.65,0.1
2611,130,5,2024-12-20,Marketplace,South,2,97.53,0.1
2612,208,2,2025-01-21,Online,East,2,192.08,0.0
2613,461,13,2024-09-05,Marketplace,West,2,42.67,0.0
2614,273,2,2024-10-05,Store,West,3,61.23,0.05
2615,4,16,2025-11-16,Store,South,5,475.39,0.0
2616,335,18,2024-11-27,Online,North,1,117.68,0.15
2617,90,13,2025-11-07,Online,East,4,122.33,0.15
2618,337,12,2025-01-30,Online,East,3,397.47,0.0
2619,186,11,2024-09-14,Marketplace,North,2,469.02,0.0
2620,189,3,2025-03-14,Marketplace,East,1,47.97,0.1
2621,169,14,2024-10-05,Online,North,5,363.24,0.05
2622,303,11,2025-04-06,Marketplace,West,3,404.38,0.0
2623,245,26,2024-01-01,Online,North,3,92.68,0.05
2624,342,1,2024-03-13,Marketplace,West,1,76.62,0.0
2625,77,10,2024-03-16,Online,South,4,453.91,0.15
2626,237,18,2025-08-03,Marketplace,West,4,27.8,0.15
2627,111,3,2024-06-17,Store,West,4,123.35,0.05
2628,68,15,2025-10-29,Store,North,4,479.98,0.15
2629,333,18,2025-03-06,Store,South,2,470.95,0.1
2630,104,4,2025-09-09,Online,West,3,161.3,0.0
2631,489,17,2025-11-19,Marketplace,East,2,124.26,0.05
2632,24,6,2024-05-03,Marketplace,North,3,422.66,0.1
2633,249,26,2025-01-22,Store,East,5,323.64,0.1
2634,246,1,2025-12-29,Online,North,2,216.22,0.15
2635,203,10,2024-11-12,Marketplace,West,4,206.45,0.15
2636,304,15,2024-11-12,Online,West,2,198.97,0.1
2637,219,23,2024-02-04,Store,East,1,21.3,0.05
2638,181,11,2025-12-16,Online,West,2,28.44,0.15
2639,500,9,2025-08-01,Store,South,4,226.28,0.0
2640,452,21,2025-08-02,Marketplace,East,2,288.96,0.15
2641,115,11,2024-07-29,Online,East,5,238.32,0.0
2642,92,12,2024-12-24,Online,South,5,88.94,0.15
2643,346,7,2025-03-12,Store,South,1,428.13,0.1
2644,470,17,2025-09-27,Marketplace,East,5,202.8,0.1
2645,212,22,2025-03-21,Online,East,3,379.32,0.1
2646,382,8,2024-11-10,Marketplace,East,1,397.94,0.1
2647,314,4,2025-02-09,Marketplace,South,5,128.8,0.1
2648,142,19,2025-04-06,Store,South,5,441.65,0.15
2649,136,1,2025-06-22,Marketplace,South,2,120.02,0.1
2650,257,14,2024-05-11,Marketplace,West,2,494.28,0.1
2651,52,8,2024-06-10,Online,North,5,228.32,0.0
2652,354,6,2024-04-27,Store,North,4,170.14,0.1
2653,99,10,2025-10-07,Marketplace,West,3,174.97,0.05
2654,440,25,2024-05-08,Online,South,1,31.03,0.1
2655,291,14,2024-11-07,Store,North,2,364.53,0.05
2656,291,2,2024-01-29,Online,East,1,76.82,0.0
2657,105,24,2025-04-17,Store,West,3,269.09,0.15
2658,98,11,2025-08-19,Store,West,1,282.13,0.15
2659,498,26,2024-03-21,Marketplace,South,1,137.93,0.1
2660,283,10,2024-07-12,Store,East,4,200.06,0.0
2661,38,8,2025-07-09,Marketplace,East,1,443.66,0.1
2662,456,6,2024-07-14,Store,South,2,26.41,0.05
2663,100,10,2025-04-13,Store,South,3,209.22,0.0
2664,10,10,2024-08-25,Marketplace,West,5,213.69,0.15
2665,401,27,2025-07-07,Online,North,5,397.82,0.1
2666,364,23,2024-05-24,Marketplace,East,4,379.1,0.0
2667,79,29,2025-10-31,Online,West,4,445.74,0.0
2668,239,9,2024-07-11,Online,East,2,422.32,0.0
2669,80,8,2025-07-03,Store,North,2,89.37,0.1
2670,217,13,2024-12-12,Online,West,3,367.62,0.05
2671,102,7,2024-05-16,Marketplace,South,5,398.67,0.0
2672,70,1,2024-05-17,Store,West,5,495.84,0.05
2673,105,29,2024-01-11,Online,North,2,106.66,0.15
2674,240,15,2024-03-10,Marketplace,North,4,393.82,0.1
2675,478,27,2024-01-11,Store,West,2,390.19,0.1
2676,385,27,2024-11-18,Online,North,2,146.22,0.1
2677,108,2,2024-03-21,Online,South,5,282.5,0.1
2678,418,16,2024-06-23,Online,North,2,142.72,0.05
2679,24,5,2025-07-07,Store,West,1,473.81,0.0
2680,47,15,2024-06-15,Online,South,3,35.54,0.1
2681,30,15,2025-02-27,Store,West,1,417.53,0.15
2682,329,21,2025-12-08,Store,East,3,212.82,0.05
2683,474,9,2024-02-21,Store,East,5,121.42,0.15
2684,79,26,2025-11-24,Store,South,3,257.84,0.0
2685,93,5,2024-11-20,Marketplace,North,5,393.15,0.1
2686,198,13,2025-06-30,Store,East,5,365.11,0.05
2687,485,8,2025-05-12,Online,South,4,290.97,0.0
2688,407,6,2024-04-12,Online,North,1,489.87,0.0
2689,272,15,2025-06-09,Online,South,3,491.43,0.15
2690,414,30,2025-09-20,Online,North,4,428.98,0.15
2691,150,23,2024-02-06,Marketplace,South,5,84.01,0.0
2692,301,20,2025-09-24,Store,East,2,303.11,0.0
2693,253,4,2024-06-25,Online,South,4,473.22,0.1
2694,128,8,2025-07-24,Store,South,2,20.52,0.1
2695,77,5,2024-04-25,Store,South,4,342.77,0.1
2696,303,29,2025-10-23,Store,South,2,372.62,0.0
2697,355,18,2024-07-19,Online,East,3,158.0,0.0
2698,157,17,2025-06-15,Store,East,1,142.77,0.0
2699,412,6,2024-01-11,Store,West,5,345.33,0.0
2700,314,25,2024-11-16,Online,West,4,136.12,0.05
2701,204,14,2025-10-11,Marketplace,South,2,474.34,0.1
2702,213,8,2024-10-01,Online,West,4,242.34,0.05
2703,82,30,2025-01-02,Marketplace,South,1,215.0,0.15
2704,179,18,2024-03-26,Online,South,1,330.52,0.05
2705,78,19,2024-10-19,Online,North,3,462.79,0.15
2706,112,2,2024-06-04,Marketplace,East,3,381.15,0.15
2707,120,14,2024-09-07,Store,South,4,94.46,0.1
2708,341,25,2024-07-03,Online,West,4,47.24,0.1
2709,320,17,2024-01-28,Marketplace,East,1,105.32,0.0
2710,115,21,2025-07-05,Online,North,3,291.21,0.05
2711,361,28,2024-06-09,Online,North,2,426.75,0.0
2712,487,27,2024-06-26,Online,East,3,260.57,0.0
2713,365,12,2025-07-05,Online,West,5,214.41,0.15
2714,206,10,2024-01-09,Online,North,5,170.09,0.0
2715,200,10,2024-11-08,Online,North,1,399.36,0.05
2716,292,30,2025-05-29,Store,West,5,245.42,0.1
2717,267,11,2025-02-01,Marketplace,West,3,473.41,0.15
2718,384,10,2024-05-01,Marketplace,West,2,116.68,0.05
2719,58,20,2024-05-24,Marketplace,West,2,97.73,0.05
2720,94,1,2024-11-08,Marketplace,North,1,149.32,0.1
2721,273,7,2024-04-25,Store,West,5,459.35,0.0
2722,47,16,2025-09-21,Store,South,4,298.18,0.1
2723,295,23,2025-06-23,Online,South,5,352.17,0.0
2724,377,18,2024-01-21,Online,South,4,216.9,0.0
2725,378,23,2024-06-21,Marketplace,North,1,12.64,0.05
2726,383,6,2025-07-06,Store,South,5,204.05,0.0
2727,2,11,2025-10-08,Online,East,2,142.37,0.05
2728,282,23,2024-01-02,Store,South,4,422.8,0.05
2729,338,25,2025-08-01,Marketplace,North,1,231.04,0.15
2730,84,27,2025-04-13,Store,South,2,96.88,0.05
2731,452,28,2025-05-28,Marketplace,West,2,115.1,0.15
2732,209,29,2024-03-26,Marketplace,East,1,442.8,0.15
2733,91,13,2025-04-10,Online,South,4,280.55,0.0
2734,1,3,2024-07-13,Online,South,2,451.03,0.05
2735,51,22,2025-07-07,Marketplace,South,3,449.88,0.15
2736,378,20,2024-03-05,Marketplace,West,3,357.04,0.0
2737,208,29,2025-05-08,Store,West,1,328.81,0.15
2738,387,21,2025-01-14,Marketplace,South,1,321.05,0.0
2739,439,21,2024-09-29,Online,North,5,72.44,0.15
2740,490,14,2024-04-29,Store,North,3,485.27,0.15
2741,297,28,2025-06-30,Marketplace,South,5,349.46,0.1
2742,339,16,2024-07-01,Marketplace,North,2,353.73,0.15
2743,189,23,2025-02-12,Marketplace,West,2,309.7,0.1
2744,295,27,2024-04-06,Online,East,4,110.03,0.05
2745,176,11,2024-08-16,Marketplace,East,4,317.85,0.0
2746,392,15,2024-11-01,Online,North,4,141.38,0.15
2747,74,25,2025-09-24,Store,West,5,494.35,0.1
2748,33,25,2025-03-24,Marketplace,West,4,20.58,0.0
2749,284,26,2025-09-01,Store,East,4,134.91,0.1
2750,352,20,2025-08-07,Store,West,3,46.88,0.05
2751,411,20,2025-05-31,Store,North,4,236.4,0.1
2752,430,15,2025-06-15,Marketplace,East,2,205.35,0.0
2753,195,10,2025-08-21,Marketplace,North,3,152.11,0.0
2754,406,20,2024-06-19,Marketplace,West,1,170.07,0.05
2755,61,27,2024-02-02,Online,West,2,480.98,0.0
2756,204,13,2024-10-23,Marketplace,North,1,421.53,0.05
2757,139,18,2024-09-15,Store,North,2,10.27,0.05
2758,448,22,2024-02-12,Store,West,3,336.71,0.05
2759,317,20,2025-04-30,Store,North,5,180.34,0.05
2760,8,5,2025-04-02,Store,North,1,10.31,0.0
2761,348,12,2025-02-03,Marketplace,West,1,300.17,0.1
2762,331,7,2024-01-18,Store,West,3,57.57,0.1
2763,393,19,2024-07-15,Store,East,4,229.92,0.0
2764,258,25,2025-05-06,Marketplace,North,1,270.1,0.05
2765,213,29,2025-10-20,Online,North,1,319.2,0.05
2766,219,12,2025-12-05,Online,North,2,142.98,0.1
2767,156,9,2024-05-14,Marketplace,North,4,247.13,0.1
2768,489,14,2025-07-26,Store,East,2,157.43,0.0
2769,194,5,2024-05-09,Online,East,3,309.53,0.15
2770,447,16,2024-05-20,Store,West,2,100.28,0.05
2771,64,20,2024-01-09,Store,South,2,466.62,0.1
2772,226,26,2024-01-31,Store,West,3,245.4,0.15
2773,156,18,2024-10-22,Marketplace,East,3,302.67,0.15
2774,168,6,2024-04-08,Online,South,3,12.99,0.0
2775,497,5,2024-10-21,Store,East,2,59.8,0.0
2776,2,24,2024-09-12,Store,South,2,473.79,0.0
2777,476,23,2025-04-28,Online,South,4,252.38,0.15
2778,396,9,2025-07-02,Marketplace,South,5,179.79,0.1
2779,365,22,2024-11-24,Marketplace,East,2,98.66,0.1
2780,88,22,2024-12-20,Online,East,1,208.98,0.1
2781,251,12,2025-09-21,Online,West,1,36.82,0.0
2782,271,28,2025-10-14,Online,East,3,303.65,0.1
2783,230,15,2024-11-10,Store,West,2,384.7,0.05
2784,183,25,2024-05-24,Store,West,5,368.58,0.1
2785,58,27,2025-04-17,Online,East,5,157.14,0.15
2786,103,9,2024-10-23,Marketplace,South,1,173.35,0.15
2787,262,18,2024-02-01,Online,South,1,269.63,0.15
2788,43,28,2024-03-11,Marketplace,South,2,414.49,0.05
2789,219,30,2024-02-08,Marketplace,West,5,272.12,0.05
2790,416,30,2025-07-24,Online,East,2,245.16,0.15
2791,101,1,2024-10-19,Marketplace,West,2,164.83,0.0
2792,161,6,2024-05-05,Store,East,4,170.09,0.05
2793,475,11,2024-08-19,Store,North,1,260.82,0.0
2794,183,14,2025-12-03,Store,South,3,146.82,0.15
2795,255,3,2025-05-05,Store,West,2,300.32,0.15
2796,302,30,2024-03-07,Store,South,2,408.68,0.05
2797,301,20,2025-08-12,Store,West,4,138.38,0.1
2798,27,20,2025-08-24,Marketplace,North,1,64.96,0.1
2799,246,8,2025-08-14,Online,South,3,90.23,0.0
2800,277,20,2025-02-23,Marketplace,East,3,93.4,0.1
2801,200,9,2025-06-10,Marketplace,East,5,378.03,0.15
2802,299,12,2025-03-24,Online,East,4,171.01,0.1
2803,387,17,2024-05-09,Marketplace,North,5,35.16,0.05
2804,37,15,2025-08-20,Store,North,2,156.63,0.05
2805,328,20,2025-04-07,Online,West,1,463.85,0.1
2806,469,9,2024-12-02,Online,East,2,218.47,0.05
2807,268,13,2025-06-19,Online,North,2,365.8,0.0
2808,108,17,2025-05-29,Store,West,5,65.9,0.0
2809,296,8,2025-09-16,Store,North,3,473.18,0.1
2810,296,1,2024-01-24,Marketplace,South,1,228.19,0.0
2811,190,11,2024-05-31,Marketplace,West,4,296.75,0.05
2812,422,26,2025-01-17,Online,East,5,273.85,0.0
2813,387,24,2025-04-20,Marketplace,North,3,105.63,0.15
2814,11,24,2024-05-04,Online,South,5,49.11,0.05
2815,491,28,2025-06-29,Online,West,3,75.86,0.1
2816,179,4,2024-09-06,Marketplace,West,1,291.24,0.1
2817,424,18,2024-04-13,Marketplace,North,1,148.87,0.0
2818,451,5,2024-11-02,Online,West,2,206.23,0.1
2819,478,23,2025-06-27,Store,South,4,381.19,0.05
2820,469,15,2024-03-21,Online,East,5,363.11,0.15
2821,291,8,2024-08-02,Store,South,5,39.57,0.0
2822,321,11,2025-07-11,Store,West,1,189.69,0.1
2823,231,22,2024-09-09,Online,East,4,412.0,0.05
2824,300,16,2025-08-04,Online,East,3,397.03,0.0
2825,52,13,2024-10-24,Online,West,5,30.87,0.05
2826,430,17,2024-09-02,Store,West,2,233.9,0.05
2827,279,20,2025-03-07,Marketplace,West,4,12.3,0.05
2828,152,6,2025-06-17,Online,West,3,135.65,0.15
2829,40,2,2024-04-17,Marketplace,West,3,320.96,0.05
2830,172,18,2025-10-12,Store,West,3,31.0,0.1
2831,494,4,2024-02-08,Online,North,2,250.3,0.05
2832,5,9,2024-05-26,Store,West,2,216.89,0.0
2833,135,21,2024-09-22,Marketplace,East,4,66.87,0.05
2834,304,11,2024-08-04,Online,West,5,400.67,0.15
2835,254,13,2024-09-23,Marketplace,North,5,95.11,0.1
2836,481,20,2025-06-05,Store,East,3,379.66,0.1
2837,58,28,2025-12-24,Online,East,5,376.82,0.15
2838,70,28,2025-05-17,Online,West,3,445.25,0.0
2839,329,14,2025-07-20,Marketplace,North,1,381.2,0.1
2840,398,24,2024-02-05,Online,East,2,299.42,0.0
2841,260,16,2024-07-29,Marketplace,West,4,329.43,0.1
2842,493,17,2024-08-15,Marketplace,South,2,208.3,0.15
2843,231,1,2024-09-14,Online,South,1,306.47,0.0
2844,483,12,2024-07-16,Marketplace,West,1,101.28,0.05
2845,203,5,2024-12-23,Store,South,1,462.68,0.0
2846,336,28,2024-06-23,Online,North,5,27.08,0.1
2847,231,15,2024-05-17,Online,East,3,42.48,0.0
2848,363,23,2025-05-21,Marketplace,East,1,286.86,0.05
2849,139,12,2024-09-02,Marketplace,North,1,314.48,0.1
2850,51,21,2024-05-27,Online,East,5,476.54,0.0
2851,301,24,2025-07-25,Store,South,4,491.65,0.15
2852,105,6,2024-06-30,Store,North,4,422.57,0.05
2853,95,10,2024-01-15,Store,South,2,215.42,0.0
2854,274,27,2025-09-28,Online,North,2,159.68,0.15
2855,51,23,2025-01-25,Online,North,4,15.88,0.15
2856,230,23,2025-10-30,Online,North,2,391.73,0.0
2857,305,11,2024-08-30,Store,West,2,44.34,0.1
2858,101,14,2025-07-10,Marketplace,North,1,176.09,0.15
2859,310,11,2024-01-31,Online,North,4,129.26,0.1
2860,490,26,2025-07-30,Online,North,4,115.93,0.15
2861,46,7,2024-02-05,Marketplace,West,2,88.52,0.0
2862,105,18,2025-01-24,Marketplace,North,5,241.58,0.0
2863,336,13,2025-05-22,Online,South,1,22.23,0.1
2864,162,28,2025-12-27,Store,West,1,499.41,0.0
2865,292,6,2025-07-14,Online,West,1,232.85,0.1
2866,126,14,2024-02-25,Online,South,3,153.64,0.05
2867,95,12,2024-05-27,Online,West,1,80.59,0.05
2868,110,30,2025-08-24,Store,North,2,477.63,0.0
2869,299,9,2024-11-08,Marketplace,West,4,442.82,0.15
2870,316,1,2024-08-01,Marketplace,South,4,324.36,0.1
2871,162,4,2024-08-18,Online,West,4,48.66,0.15
2872,309,27,2024-11-03,Marketplace,North,2,142.47,0.1
2873,424,23,2025-01-02,Marketplace,East,1,197.31,0.05
2874,55,4,2025-08-11,Marketplace,North,3,477.99,0.0
2875,88,26,2025-03-16,Marketplace,West,3,368.93,0.15
2876,131,16,2025-07-23,Store,West,2,114.81,0.15
2877,31,30,2024-01-10,Marketplace,East,3,233.53,0.0
2878,262,24,2024-08-24,Store,North,5,63.67,0.0
2879,252,10,2025-09-26,Marketplace,South,1,224.22,0.0
2880,26,13,2025-08-07,Marketplace,South,4,307.89,0.05
2881,427,7,2024-11-29,Online,East,5,141.82,0.15
2882,139,15,2024-02-10,Marketplace,South,1,119.76,0.15
2883,164,9,2025-03-18,Online,South,1,92.4,0.05
2884,103,24,2025-05-18,Marketplace,South,1,186.05,0.1
2885,1,29,2024-08-01,Online,North,1,20.1,0.15
2886,128,26,2024-10-25,Marketplace,West,4,127.24,0.0
2887,314,1,2024-01-04,Marketplace,North,1,133.54,0.15
2888,409,1,2024-01-24,Marketplace,North,4,288.18,0.05
2889,421,8,2024-05-22,Marketplace,West,2,467.57,0.15
2890,379,23,2025-09-24,Online,West,1,275.47,0.1
2891,154,18,2024-03-25,Marketplace,West,4,499.99,0.15
2892,126,2,2024-02-21,Online,East,2,132.03,0.0
2893,456,4,2024-09-07,Store,North,1,266.46,0.0
2894,163,3,2025-11-09,Marketplace,East,3,171.57,0.05
2895,389,19,2024-11-12,Online,North,2,321.6,0.0
2896,36,12,2024-07-27,Store,South,3,212.31,0.0
2897,229,11,2025-01-19,Marketplace,East,3,295.18,0.1
2898,442,13,2025-03-18,Store,South,1,56.79,0.05
2899,137,29,2025-10-21,Marketplace,North,2,356.11,0.0
2900,353,17,2024-06-04,Online,South,5,228.9,0.1
2901,496,1,2024-06-01,Store,South,1,270.13,0.0
2902,255,9,2025-12-06,Store,South,4,121.43,0.1
2903,327,7,2025-02-25,Store,South,2,178.78,0.15
2904,9,1,2024-10-28,Online,South,5,56.4,0.05
2905,283,23,2024-12-05,Online,North,4,469.75,0.05
2906,403,21,2024-12-01,Store,North,3,336.12,0.15
2907,59,29,2024-02-02,Online,West,5,94.72,0.0
2908,136,14,2025-02-22,Online,North,1,72.62,0.05
2909,268,5,2025-04-14,Online,North,1,364.47,0.05
2910,103,29,2024-05-10,Marketplace,West,1,181.92,0.05
2911,16,21,2024-09-27,Marketplace,East,1,253.9,0.15
2912,223,25,2024-11-28,Online,East,3,197.1,0.0
2913,497,29,2024-11-08,Marketplace,South,2,489.45,0.15
2914,113,28,2025-10-11,Store,West,1,62.46,0.0
2915,171,8,2024-01-08,Store,West,2,482.38,0.1
2916,252,28,2024-06-01,Store,South,3,283.58,0.15
2917,43,16,2025-02-23,Marketplace,South,2,470.7,0.0
2918,384,22,2024-05-09,Store,South,4,232.0,0.0
2919,261,13,2025-03-04,Marketplace,West,3,466.62,0.15
2920,488,5,2024-05-13,Store,North,5,440.87,0.15
2921,437,18,2025-03-28,Marketplace,East,5,153.79,0.15
2922,425,3,2025-11-09,Online,North,2,187.19,0.0
2923,212,30,2024-04-21,Marketplace,East,5,287.16,0.1
2924,499,5,2024-05-08,Online,East,3,407.73,0.1
2925,28,10,2025-03-05,Marketplace,West,5,84.66,0.0
2926,78,3,2024-12-10,Marketplace,West,3,306.25,0.1
2927,84,12,2024-09-19,Marketplace,South,1,485.25,0.1
2928,411,10,2025-10-20,Online,North,1,338.58,0.15
2929,397,7,2025-07-13,Marketplace,North,5,81.91,0.05
2930,2,28,2025-11-15,Store,South,3,120.42,0.1
2931,257,28,2025-05-29,Online,North,5,263.24,0.15
2932,275,1,2025-02-18,Store,East,1,180.19,0.0
2933,419,4,2024-02-14,Online,North,2,409.44,0.1
2934,160,7,2025-11-03,Marketplace,East,1,403.05,0.05
2935,127,28,2024-01-31,Online,West,1,162.37,0.15
2936,3,27,2024-09-02,Store,South,1,359.63,0.15
2937,28,2,2024-07-26,Online,North,2,61.47,0.15
2938,282,27,2025-08-29,Marketplace,North,1,53.84,0.1
2939,17,1,2024-08-02,Store,West,1,127.94,0.15
2940,383,4,2025-08-26,Store,West,1,392.53,0.0
2941,453,21,2025-02-01,Online,East,5,489.11,0.0
2942,370,17,2024-09-21,Online,East,4,412.52,0.1
2943,445,12,2024-01-10,Marketplace,North,1,110.96,0.15
2944,175,8,2024-12-11,Marketplace,South,1,21.09,0.05
2945,286,17,2025-11-23,Store,North,4,77.42,0.15
2946,307,25,2024-02-27,Marketplace,South,4,64.86,0.15
2947,55,14,2024-01-29,Marketplace,North,5,240.29,0.05
2948,67,29,2024-07-26,Marketplace,West,3,245.75,0.0
2949,275,7,2025-05-11,Store,South,1,229.23,0.15
2950,287,28,2024-04-18,Online,South,3,278.04,0.1
2951,402,12,2025-04-21,Marketplace,North,1,93.16,0.1
2952,343,28,2024-10-27,Online,South,2,439.41,0.05
2953,84,27,2024-05-04,Store,North,4,305.21,0.15
2954,283,12,2025-04-11,Store,West,4,19.76,0.15
2955,350,22,2024-12-31,Online,West,5,348.15,0.05
2956,296,28,2025-01-08,Marketplace,South,1,167.71,0.0
2957,430,14,2024-11-01,Online,West,1,12.16,0.0
2958,112,7,2025-01-07,Online,East,2,148.21,0.05
2959,360,24,2025-12-12,Online,South,5,77.11,0.1
2960,258,3,2024-08-13,Online,North,3,457.31,0.15
2961,308,26,2024-03-17,Online,East,2,32.96,0.0
2962,189,30,2024-03-13,Store,West,3,384.19,0.15
2963,358,10,2025-02-17,Marketplace,South,2,337.2,0.1
2964,120,10,2025-07-17,Online,North,1,169.67,0.0
2965,451,25,2024-10-09,Store,West,3,386.67,0.05
2966,252,17,2025-08-22,Store,North,3,241.5,0.1
2967,165,24,2024-04-23,Online,North,4,454.73,0.1
2968,414,4,2024-05-17,Online,East,5,253.9,0.0
2969,175,12,2024-09-22,Online,West,1,383.59,0.15
2970,83,8,2025-01-27,Online,South,3,395.52,0.15
2971,389,24,2025-01-13,Store,West,4,239.6,0.0
2972,184,3,2025-03-28,Online,North,4,109.75,0.15
2973,63,12,2025-01-28,Store,West,5,497.5,0.05
2974,247,22,2024-03-03,Online,North,4,165.84,0.05
2975,272,1,2024-07-09,Store,East,1,421.86,0.1
2976,362,15,2025-11-18,Online,West,1,89.38,0.05
2977,171,9,2025-02-07,Marketplace,West,2,447.82,0.05
2978,285,17,2024-11-03,Online,West,4,220.02,0.05
2979,6,15,2025-10-30,Store,South,2,244.34,0.0
2980,441,27,2025-12-24,Online,East,2,366.05,0.15
2981,244,14,2025-12-09,Online,East,5,71.44,0.15
2982,370,17,2025-05-01,Marketplace,North,4,449.0,0.0
2983,409,9,2025-06-13,Marketplace,West,5,342.92,0.05
2984,30,23,2024-12-08,Store,South,3,12.95,0.0
2985,352,17,2025-09-10,Online,West,2,293.08,0.0
2986,490,29,2024-12-01,Marketplace,West,4,476.26,0.0
2987,161,7,2025-11-29,Marketplace,East,4,230.61,0.15
2988,257,20,2025-04-19,Store,East,3,134.8,0.15
2989,436,3,2025-08-23,Marketplace,North,2,417.28,0.1
2990,76,28,2024-07-04,Store,South,4,377.29,0.05
2991,234,24,2024-07-30,Online,North,2,95.97,0.05
2992,247,4,2024-04-18,Online,West,3,329.11,0.15
2993,219,20,2024-05-03,Store,North,4,90.55,0.1
2994,81,20,2025-07-10,Store,North,3,141.42,0.15
2995,296,18,2024-08-26,Online,East,2,470.6,0.15
2996,490,19,2024-01-09,Online,South,2,24.5,0.05
2997,383,14,2025-08-05,Marketplace,North,1,498.47,0.1
2998,95,22,2025-02-11,Store,West,1,39.67,0.0
2999,445,3,2025-04-06,Store,North,2,405.05,0.0
3000,205,30,2024-07-17,Store,North,3,345.77,0.0
3001,150,19,2024-07-22,Online,South,4,419.21,0.05
3002,130,30,2024-10-13,Store,South,1,432.88,0.15
3003,82,19,2024-10-12,Store,West,2,458.78,0.0
3004,277,8,2025-07-30,Online,West,3,137.45,0.05
3005,452,12,2025-09-22,Marketplace,East,1,352.45,0.05
3006,378,20,2024-08-18,Online,West,2,495.74,0.15
3007,93,18,2024-03-30,Online,North,4,118.88,0.0
3008,153,25,2025-07-30,Store,North,2,416.92,0.15
3009,232,13,2025-10-23,Store,South,4,432.88,0.1
3010,183,7,2025-08-25,Store,East,5,376.97,0.1
3011,12,15,2024-01-01,Marketplace,West,3,409.87,0.15
3012,384,16,2025-01-07,Store,North,2,31.85,0.0
3013,341,23,2024-04-15,Marketplace,South,5,32.76,0.05
3014,396,3,2025-01-15,Store,South,5,25.96,0.1
3015,278,19,2024-02-05,Marketplace,South,2,450.39,0.1
3016,491,7,2024-09-10,Online,South,1,479.13,0.05
3017,184,3,2024-02-11,Online,East,3,178.59,0.0
3018,59,20,2024-08-19,Store,East,3,400.15,0.0
3019,116,28,2025-02-18,Marketplace,East,2,315.65,0.05
3020,99,29,2024-06-15,Store,South,4,460.38,0.15
3021,68,1,2025-07-04,Online,East,5,375.84,0.05
3022,63,5,2024-10-02,Store,North,2,441.05,0.0
3023,228,25,2024-12-07,Marketplace,West,3,454.76,0.05
3024,488,2,2024-04-30,Online,South,4,206.73,0.0
3025,247,15,2024-11-12,Marketplace,East,3,88.43,0.0
3026,197,6,2025-09-01,Store,North,5,109.54,0.15
3027,176,20,2024-04-10,Marketplace,South,2,203.81,0.0
3028,360,8,2024-04-12,Store,East,2,364.05,0.05
3029,484,14,2024-10-07,Store,East,2,337.21,0.15
3030,129,13,2024-04-15,Online,North,5,218.6,0.15
3031,415,25,2024-08-22,Online,North,5,300.61,0.1
3032,162,28,2024-05-20,Store,North,2,91.45,0.0
3033,33,12,2025-12-08,Online,East,3,14.87,0.0
3034,139,7,2024-05-22,Online,North,3,126.5,0.0
3035,265,28,2025-03-28,Store,West,2,137.85,0.05
3036,192,23,2024-09-14,Online,South,1,255.84,0.05
3037,363,27,2024-09-17,Marketplace,East,5,397.7,0.05
3038,377,30,2024-01-08,Store,West,4,30.31,0.15
3039,325,13,2025-08-11,Online,South,2,381.2,0.15
3040,182,4,2025-01-01,Marketplace,North,2,176.74,0.1
3041,492,14,2024-10-08,Online,East,5,394.95,0.1
3042,377,17,2025-06-27,Online,South,3,352.74,0.15
3043,70,13,2024-06-25,Online,East,4,246.3,0.05
3044,186,10,2024-08-09,Marketplace,East,3,49.28,0.15
3045,87,18,2024-06-11,Online,South,3,14.23,0.0
3046,274,6,2024-12-27,Marketplace,West,2,380.9,0.1
3047,229,6,2025-07-19,Store,South,5,382.63,0.05
3048,331,1,2024-04-02,Online,South,2,461.81,0.0
3049,148,19,2025-08-10,Online,North,1,306.69,0.15
3050,202,6,2025-12-11,Store,North,2,210.86,0.0
3051,135,30,2024-12-16,Online,East,4,105.16,0.0
3052,245,27,2024-10-18,Marketplace,North,1,361.42,0.0
3053,26,24,2024-03-27,Marketplace,South,2,191.66,0.05
3054,276,20,2024-06-30,Online,South,3,419.81,0.0
3055,45,19,2024-08-15,Store,North,1,215.74,0.0
3056,478,17,2024-05-27,Store,West,1,166.98,0.1
3057,205,4,2025-12-02,Marketplace,West,1,242.26,0.15
3058,446,5,2025-02-04,Store,South,5,359.48,0.1
3059,6,1,2025-08-09,Store,South,4,95.0,0.1
3060,217,3,2025-03-31,Store,South,2,339.92,0.05
3061,445,29,2024-07-21,Store,North,1,325.03,0.1
3062,145,23,2024-04-05,Store,East,2,469.96,0.0
3063,200,12,2024-10-09,Store,North,2,235.29,0.15
3064,241,22,2025-02-01,Marketplace,East,4,476.0,0.0
3065,217,28,2025-12-10,Online,East,5,153.24,0.0
